season,specie,sex,age(month),temperature,symptom1,symptom2,symptom3,symptom4,symptom5,symptom6,symptom7,Disease
3,2,6,65,38.65,26,55,46,18,48,33,37,15
4,2,6,33,38.65,39,37,52,34,47,33,35,5
12,8,6,93,39.25,32,39,23,38,25,38,33,11
4,8,6,76,39.25,26,55,46,18,48,14,38,15
3,2,9,89,38.65,26,55,46,18,50,28,38,15
4,2,6,107,38.65,54,18,32,55,22,47,24,13
12,8,9,107,39.25,34,52,37,39,43,31,50,5
4,8,9,37,39.25,55,18,54,32,35,25,38,13
3,8,6,54,39.25,17,45,42,32,14,24,14,1
12,2,6,47,38.65,36,42,32,17,47,35,35,1
3,2,9,43,38.65,23,27,39,32,14,48,14,11
3,2,9,73,38.65,32,30,20,36,24,14,43,7
12,2,6,20,38.65,32,20,36,30,47,37,21,7
12,8,6,87,39.25,23,39,32,27,14,48,31,11
3,8,6,81,39.25,23,39,32,27,48,36,31,11
3,8,6,80,39.25,17,32,45,14,38,51,35,1
12,8,6,50,39.25,26,55,46,18,22,36,22,15
12,8,6,60,39.25,17,45,42,32,14,35,14,1
4,2,6,76,38.65,53,16,40,32,21,51,28,10
12,2,6,82,38.65,52,35,34,39,25,33,51,5
12,8,6,52,39.25,30,20,32,36,43,38,28,7
4,2,9,23,38.65,32,20,36,30,31,14,22,7
3,8,6,68,39.25,35,45,14,32,47,35,21,1
12,2,9,93,38.65,34,52,37,39,51,54,54,5
3,2,9,38,38.65,36,14,54,27,25,36,25,11
12,8,6,63,39.25,49,19,34,54,31,28,37,0
3,8,9,36,39.25,54,55,32,18,51,28,43,13
3,8,6,81,39.25,36,30,32,20,24,38,21,7
4,8,9,58,39.25,39,32,27,23,48,14,43,11
4,2,9,43,38.65,27,32,39,23,28,14,51,11
12,2,6,94,38.65,20,32,30,36,44,43,38,7
12,2,6,114,38.65,23,39,32,14,14,14,43,11
3,2,6,61,38.65,39,27,23,14,24,47,51,11
4,2,6,10,38.65,45,32,42,17,43,43,14,1
12,8,6,9,39.25,54,32,18,55,25,43,14,13
12,8,6,79,39.25,32,27,39,23,28,14,28,11
4,8,9,98,39.25,26,55,46,18,38,14,14,15
12,8,6,25,39.25,32,18,54,55,14,25,44,13
12,2,6,95,38.65,30,32,36,20,14,14,35,7
3,8,6,78,39.25,30,44,32,36,50,14,31,7
4,8,9,9,39.25,55,32,44,54,48,14,24,13
3,2,9,77,38.65,18,55,32,54,38,41,25,13
4,8,6,113,39.25,16,53,32,14,14,43,33,10
4,2,9,72,38.65,32,20,36,30,48,50,29,7
3,8,9,32,39.25,35,26,46,18,14,29,14,15
12,8,6,116,39.25,17,42,32,45,50,44,24,1
12,8,9,10,39.25,34,51,37,52,44,44,21,5
12,8,6,105,39.25,18,55,46,26,35,14,21,15
3,2,9,109,38.65,26,55,46,18,25,50,22,15
3,2,6,33,38.65,27,39,23,32,48,54,36,11
4,2,6,22,38.65,37,52,34,39,14,44,14,5
12,8,9,40,39.25,32,20,36,30,54,43,24,7
4,8,6,24,39.25,36,54,32,18,14,25,14,13
12,2,6,86,38.65,34,52,37,39,28,38,43,5
3,8,6,80,39.25,49,19,34,54,44,36,14,0
12,8,9,81,39.25,49,19,34,54,31,43,33,0
3,8,9,96,39.25,55,18,32,54,54,35,51,13
3,8,6,59,39.25,17,42,32,45,50,43,14,1
3,2,9,107,38.65,34,52,37,39,25,14,36,5
4,8,6,23,39.25,32,20,36,30,14,37,22,7
3,8,6,38,39.25,18,55,32,54,24,14,44,13
4,8,6,79,39.25,39,34,52,37,37,35,41,5
3,8,6,92,39.25,26,46,55,18,43,54,43,15
4,2,6,106,38.65,32,14,36,30,37,14,21,7
3,2,6,113,38.65,32,43,20,36,41,38,14,7
12,8,6,48,39.25,55,26,46,14,28,43,28,15
12,8,9,58,39.25,46,55,18,26,43,43,14,15
12,2,6,114,38.65,27,23,32,39,35,50,37,11
12,8,6,22,39.25,18,55,50,46,24,47,41,15
3,2,6,103,38.65,23,39,32,27,14,48,36,11
12,2,9,53,38.65,34,52,37,39,47,14,14,5
4,8,9,90,39.25,34,52,37,39,37,22,14,5
4,8,9,13,39.25,54,29,32,18,14,24,31,13
12,2,6,17,38.65,55,26,46,14,29,14,22,15
4,2,6,52,38.65,39,27,23,32,31,43,33,11
12,8,6,100,39.25,26,55,46,18,44,22,24,15
3,8,9,55,39.25,23,39,32,27,29,36,35,11
4,2,6,34,38.65,17,45,42,32,14,41,50,1
12,2,9,44,38.65,23,39,32,14,47,29,38,11
4,8,6,33,39.25,42,17,32,45,25,14,14,1
4,8,9,50,39.25,49,19,34,54,33,51,25,0
12,8,6,92,39.25,17,45,42,32,25,14,14,1
3,8,9,17,39.25,36,32,20,30,31,50,29,7
4,2,6,45,38.65,23,32,27,14,47,38,44,11
4,8,9,52,39.25,18,26,46,55,14,37,24,15
12,2,9,93,38.65,52,37,39,34,35,54,25,5
12,2,6,17,38.65,17,42,45,32,41,43,24,1
3,8,6,4,39.25,30,32,36,20,14,33,14,7
4,8,6,81,39.25,20,36,32,30,24,14,38,7
3,2,9,101,38.65,23,39,32,27,22,36,14,11
3,2,6,85,38.65,17,45,42,32,31,14,50,1
4,8,6,43,39.25,36,30,32,20,33,28,14,7
4,8,6,10,39.25,42,32,45,17,47,48,14,1
4,2,9,36,38.65,55,26,46,18,37,50,14,15
12,2,6,112,38.65,26,55,46,18,41,41,47,15
3,8,9,108,39.25,55,26,46,18,14,48,28,15
3,8,9,62,39.25,18,55,54,32,43,22,31,13
12,8,6,44,39.25,42,17,32,45,14,14,50,1
12,8,9,112,39.25,34,52,37,39,41,22,35,5
4,2,9,72,38.65,32,20,36,30,14,14,38,7
4,2,6,60,38.65,32,20,50,30,48,21,25,7
4,8,6,85,39.25,23,39,32,27,47,28,35,11
4,2,6,62,38.65,55,46,18,26,22,14,41,15
12,2,6,34,38.65,17,45,42,32,48,36,29,1
12,8,9,32,39.25,32,39,23,27,36,33,50,11
12,2,9,43,38.65,26,55,46,18,14,33,48,15
3,2,9,102,38.65,26,55,46,18,47,24,44,15
3,8,9,80,39.25,34,19,54,49,14,33,14,0
4,2,6,37,38.65,42,45,17,32,25,28,14,1
12,2,6,42,38.65,53,16,40,32,38,28,51,10
4,8,9,121,39.25,34,37,39,52,14,41,38,5
3,8,6,89,39.25,34,52,37,39,36,50,36,5
3,8,9,88,39.25,26,55,46,18,24,14,54,15
12,2,6,33,38.65,42,32,45,17,29,41,29,1
4,2,6,23,38.65,53,32,40,16,14,14,50,10
4,8,9,47,39.25,32,36,20,30,51,14,38,7
3,8,9,62,39.25,32,36,14,20,14,35,44,7
4,8,6,78,39.25,53,40,37,32,22,37,41,10
3,8,9,24,39.25,52,34,39,37,36,14,31,5
4,2,6,72,38.65,30,20,32,36,28,29,28,7
12,2,9,106,38.65,30,20,32,36,54,14,33,7
12,8,6,36,39.25,42,45,17,32,31,14,31,1
12,2,6,20,38.65,32,45,17,42,14,37,35,1
4,8,6,55,39.25,42,32,45,17,29,24,48,1
4,8,6,50,39.25,32,20,36,30,14,14,37,7
12,8,6,91,39.25,52,37,34,39,22,29,48,5
3,8,6,25,39.25,32,55,54,18,14,21,43,13
12,8,6,99,39.25,26,46,18,55,33,50,21,15
3,2,6,85,38.65,32,39,23,27,38,22,38,11
12,8,9,68,39.25,27,39,32,23,33,14,14,11
3,2,6,74,38.65,19,54,34,49,38,31,43,0
12,8,6,38,39.25,26,55,46,18,14,14,14,15
12,2,9,92,38.65,23,39,32,27,48,36,33,11
4,2,6,91,38.65,39,37,52,34,31,22,22,5
3,2,6,53,38.65,26,55,46,18,28,14,51,15
4,8,9,4,39.25,34,52,43,39,14,41,54,5
12,2,9,97,38.65,26,46,18,55,47,25,31,15
4,2,9,56,38.65,49,35,34,54,24,51,35,0
12,2,6,2,38.65,23,39,27,32,14,44,54,11
4,8,9,4,39.25,32,20,36,30,54,44,14,7
4,8,9,83,39.25,54,32,18,55,38,33,22,13
3,8,6,4,39.25,54,19,34,49,51,14,14,0
12,2,6,94,38.65,32,45,17,42,14,21,14,1
12,2,9,44,38.65,32,20,36,30,50,51,44,7
3,2,6,78,38.65,30,36,14,20,36,21,41,7
12,2,9,71,38.65,18,55,32,54,14,14,14,13
4,2,6,31,38.65,17,45,42,14,14,22,21,1
3,8,9,8,39.25,23,39,32,27,33,47,24,11
3,8,9,21,39.25,26,55,46,18,51,33,47,15
12,8,9,54,39.25,34,52,37,39,14,50,48,5
12,8,9,15,39.25,46,55,18,26,41,48,14,15
4,8,6,34,39.25,26,55,46,14,29,31,35,15
3,2,6,8,38.65,45,42,17,32,51,54,29,1
12,8,9,33,39.25,49,19,34,54,50,51,14,0
12,2,6,15,38.65,49,14,34,54,41,35,36,0
4,8,6,105,39.25,17,45,42,32,24,31,14,1
12,2,6,110,38.65,19,54,34,14,14,22,48,0
4,2,6,59,38.65,26,55,46,18,24,25,25,15
3,8,6,54,39.25,34,52,37,39,14,48,14,5
12,2,6,15,38.65,31,39,32,27,21,14,48,11
3,2,6,42,38.65,40,53,16,32,35,51,35,10
4,8,9,79,39.25,34,52,37,39,29,22,54,5
3,8,9,102,39.25,37,39,52,34,24,51,35,5
4,2,9,102,38.65,32,20,30,36,21,48,14,7
4,8,6,87,39.25,55,18,14,46,28,14,47,15
4,8,6,25,39.25,34,52,37,14,50,47,33,5
3,2,9,120,38.65,23,39,32,27,54,33,48,11
4,8,9,78,39.25,26,18,55,46,54,14,31,15
12,8,9,75,39.25,49,19,34,54,28,47,21,0
12,2,9,73,38.65,49,19,34,54,14,14,21,0
4,8,6,119,39.25,17,45,42,32,14,38,14,1
4,2,6,21,38.65,23,39,32,27,29,36,47,11
4,2,6,112,38.65,54,32,55,18,37,33,14,13
3,2,6,26,38.65,53,16,40,32,14,29,14,10
3,2,6,3,38.65,34,52,39,37,43,33,21,5
4,8,6,109,39.25,32,20,33,30,43,47,14,7
4,8,6,29,39.25,30,14,32,20,14,41,25,7
12,8,6,35,39.25,32,20,36,30,47,14,25,7
3,2,9,15,38.65,34,37,39,52,25,50,22,5
4,2,6,30,38.65,34,39,37,52,14,22,14,5
12,2,6,61,38.65,37,39,34,52,47,50,54,5
4,2,6,8,38.65,26,55,46,18,22,14,22,15
4,2,6,78,38.65,18,26,46,55,51,14,37,15
12,8,6,97,39.25,38,55,46,18,25,14,14,15
4,8,6,106,39.25,46,26,18,14,21,33,43,15
4,8,9,89,39.25,34,52,37,39,29,37,14,5
4,8,9,27,39.25,32,14,36,30,14,14,41,7
4,8,9,115,39.25,18,55,32,54,33,44,29,13
4,8,6,82,39.25,23,39,32,27,21,41,43,11
4,8,9,86,39.25,20,30,36,32,28,41,14,7
4,8,6,71,39.25,55,32,54,18,14,41,36,13
12,8,9,37,39.25,34,52,37,39,14,31,25,5
12,2,9,62,38.65,46,18,55,26,47,14,41,15
4,2,6,120,38.65,32,20,36,30,14,14,29,7
4,2,6,76,38.65,45,17,32,42,14,37,38,1
4,2,9,30,38.65,32,30,20,36,33,24,54,7
4,8,6,7,39.25,39,34,52,37,31,21,47,5
12,2,6,48,38.65,55,18,32,54,47,47,43,13
4,2,9,83,38.65,34,52,37,39,14,36,14,5
4,8,6,7,39.25,53,16,40,32,33,44,54,10
12,2,9,96,38.65,34,52,37,39,14,22,48,5
3,2,6,68,38.65,39,34,37,52,24,35,47,5
3,2,6,103,38.65,37,39,14,52,51,50,51,5
4,2,9,10,38.65,23,39,32,27,14,14,14,11
3,2,6,110,38.65,19,54,14,34,14,24,14,0
3,8,9,81,39.25,32,20,36,30,41,14,38,7
3,8,6,38,39.25,42,32,17,45,14,41,14,1
12,2,6,33,38.65,17,45,42,32,14,38,14,1
4,2,6,93,38.65,17,36,32,45,31,44,14,1
3,8,9,111,39.25,52,39,34,37,28,48,14,5
4,8,6,101,39.25,26,55,46,18,25,48,14,15
3,2,9,7,38.65,34,14,37,39,14,22,14,5
4,8,9,110,39.25,46,26,55,18,54,14,54,15
3,2,9,96,38.65,55,18,28,26,14,51,51,15
4,2,9,72,38.65,32,30,36,20,38,54,21,7
4,8,9,117,39.25,26,55,46,18,50,36,36,15
3,2,6,25,38.65,55,54,18,32,54,31,50,13
12,8,6,15,39.25,27,23,32,39,25,21,21,11
3,8,6,111,39.25,39,32,23,27,44,14,50,11
4,8,6,82,39.25,17,45,42,32,14,50,48,1
4,2,6,91,38.65,55,32,18,54,50,37,28,13
3,2,6,7,38.65,26,55,46,14,14,50,14,15
3,8,6,11,39.25,42,17,14,32,50,35,48,1
4,2,9,71,38.65,18,26,55,46,14,54,50,15
12,8,6,33,39.25,32,39,27,23,38,47,47,11
12,8,6,91,39.25,42,17,45,32,47,36,51,1
12,8,6,45,39.25,27,32,23,39,14,43,31,11
3,8,6,79,39.25,17,45,42,32,33,37,24,1
4,2,9,24,38.65,32,18,55,54,37,24,31,13
12,2,6,61,38.65,34,52,37,39,33,54,24,5
12,8,9,106,39.25,23,39,32,27,31,36,48,11
12,2,6,55,38.65,17,45,42,32,22,14,43,1
12,8,6,35,39.25,26,55,46,18,28,14,14,15
12,2,9,92,38.65,34,37,52,39,14,33,41,5
4,8,9,7,39.25,49,19,34,54,28,51,22,0
12,2,6,42,38.65,53,16,40,32,22,29,14,10
12,2,9,80,38.65,26,55,46,18,47,36,37,15
12,8,6,30,39.25,26,55,46,18,50,28,35,15
12,8,9,17,39.25,23,39,32,27,41,14,14,11
3,8,6,98,39.25,18,55,54,32,25,50,14,13
12,8,6,21,39.25,49,19,34,54,44,38,35,0
4,8,9,99,39.25,23,39,32,27,22,43,36,11
4,2,9,29,38.65,32,20,36,30,14,31,47,7
3,8,6,115,39.25,23,39,32,27,14,43,22,11
4,2,9,55,38.65,54,18,55,32,43,14,14,13
12,2,6,25,38.65,32,55,54,18,14,31,28,13
4,8,9,50,39.25,39,34,52,37,44,36,21,5
3,8,9,109,39.25,49,54,14,34,44,21,35,0
12,8,9,7,39.25,26,46,18,55,37,21,35,15
12,2,6,22,38.65,32,23,39,27,48,14,14,11
4,8,6,61,39.25,17,42,14,32,22,36,36,1
4,2,9,114,38.65,23,28,32,27,14,14,50,11
12,2,9,104,38.65,20,36,32,30,25,14,43,7
12,8,6,84,39.25,37,34,52,39,21,36,14,5
3,2,9,65,38.65,34,37,14,14,14,28,44,5
12,2,9,89,38.65,26,55,46,18,21,14,41,15
3,8,6,115,39.25,20,32,30,36,14,47,14,7
12,8,6,66,39.25,55,14,32,18,24,14,31,13
4,2,9,18,38.65,26,55,46,18,38,14,33,15
12,8,9,89,39.25,49,19,34,54,33,33,24,0
4,2,6,109,38.65,49,19,34,14,14,21,47,0
3,8,9,19,39.25,34,49,54,19,33,44,50,0
3,2,6,94,38.65,17,45,42,32,47,43,14,1
4,2,6,65,38.65,17,45,42,32,31,36,37,1
12,2,6,9,38.65,53,16,40,32,25,51,21,10
3,8,9,53,39.25,32,54,55,18,37,41,14,13
3,2,9,110,38.65,32,20,36,30,41,14,43,7
4,8,6,15,39.25,34,52,37,39,21,14,37,5
12,2,6,35,38.65,18,46,26,55,33,33,14,15
12,2,9,75,38.65,30,36,32,20,14,44,14,7
4,8,9,85,39.25,52,39,34,37,35,31,14,5
12,2,6,58,38.65,23,39,32,27,37,38,38,11
3,2,6,16,38.65,32,14,36,30,54,24,35,7
3,8,6,46,39.25,39,27,32,23,43,35,43,11
12,2,9,4,38.65,30,32,20,36,44,37,28,7
4,8,6,50,39.25,26,55,46,18,28,29,48,15
12,8,6,115,39.25,23,39,32,27,14,14,51,11
4,8,6,76,39.25,32,40,16,53,37,24,14,10
3,8,6,18,39.25,32,27,23,39,44,31,54,11
12,8,6,88,39.25,52,37,34,39,29,38,38,5
12,2,6,30,38.65,54,39,32,27,33,28,31,11
4,8,6,35,39.25,32,23,39,27,14,36,14,11
12,8,9,59,39.25,32,20,36,30,21,38,47,7
12,8,6,64,39.25,53,16,40,32,29,25,51,10
12,8,6,35,39.25,18,55,26,46,14,50,14,15
4,2,6,103,38.65,32,39,27,23,48,22,50,11
12,2,6,41,38.65,20,36,30,32,31,14,29,7
3,8,6,82,39.25,53,16,40,32,21,21,36,10
12,2,6,50,38.65,30,32,20,36,41,33,38,7
12,2,6,69,38.65,32,20,36,30,51,43,24,7
12,2,9,99,38.65,46,26,18,55,22,14,38,15
12,8,9,13,39.25,32,27,39,23,14,48,14,11
3,8,6,7,39.25,20,32,36,30,14,31,37,7
4,8,6,115,39.25,23,32,39,27,14,51,51,11
12,2,9,56,38.65,54,55,32,18,43,25,37,13
4,2,6,92,38.65,49,19,34,54,48,36,48,0
12,2,9,25,38.65,54,49,19,34,14,25,37,0
12,8,9,16,39.25,37,34,39,52,21,43,22,5
12,2,9,46,38.65,23,39,14,27,35,38,25,11
4,8,6,1,39.25,53,16,40,32,33,22,36,10
4,2,6,104,38.65,42,17,32,38,41,14,24,1
12,8,6,63,39.25,32,28,23,14,14,21,50,11
4,2,6,72,38.65,32,45,42,17,14,51,36,1
4,2,9,105,38.65,32,20,36,30,43,51,21,7
3,2,6,68,38.65,40,32,16,53,48,43,21,10
3,8,6,13,39.25,32,53,16,40,25,25,14,10
3,8,9,89,39.25,32,20,14,54,29,14,37,7
3,2,6,49,38.65,17,42,45,32,14,14,25,1
12,8,6,89,39.25,32,20,36,30,14,14,24,7
3,2,9,46,38.65,39,24,14,23,14,14,37,11
12,2,9,103,38.65,55,44,18,46,14,37,14,15
4,2,9,75,38.65,52,34,37,39,54,44,14,5
4,8,6,28,39.25,16,53,32,40,14,35,14,10
12,8,9,66,39.25,32,55,54,18,14,28,14,13
4,2,6,46,38.65,45,36,42,14,36,14,47,1
12,2,6,75,38.65,32,53,40,16,22,31,28,10
3,8,6,49,39.25,17,42,32,45,22,51,41,1
12,2,6,67,38.65,36,32,30,51,33,14,44,7
12,8,6,69,39.25,23,39,32,27,22,21,14,11
3,8,6,56,39.25,42,45,17,32,24,14,33,1
4,2,9,27,38.65,49,19,34,54,51,54,54,0
12,2,6,77,38.65,27,23,32,39,28,48,14,11
3,2,9,110,38.65,30,32,36,14,21,36,14,7
3,8,9,44,39.25,55,54,18,47,21,33,50,13
3,2,9,74,38.65,37,52,34,39,41,28,47,5
3,2,6,105,38.65,53,16,40,32,44,37,24,10
3,8,6,24,39.25,52,37,34,39,35,21,35,5
4,2,9,69,38.65,39,23,27,32,51,22,24,11
3,2,9,64,38.65,49,19,34,54,54,50,14,0
3,8,9,115,39.25,32,20,36,30,54,14,44,7
4,8,6,75,39.25,18,55,26,35,22,14,51,15
3,2,6,84,38.65,17,45,42,32,28,24,33,1
3,8,6,91,39.25,34,52,37,39,22,28,29,5
3,8,6,42,39.25,23,27,32,14,47,50,47,11
4,2,9,76,38.65,52,39,34,37,54,14,14,5
4,8,9,59,39.25,23,39,32,27,24,25,14,11
3,2,6,102,38.65,32,20,36,30,35,48,47,7
12,8,9,50,39.25,18,55,32,54,38,36,22,13
3,2,9,62,38.65,36,32,30,20,54,38,29,7
3,8,6,35,39.25,34,14,37,39,54,48,44,5
4,8,6,68,39.25,34,14,54,49,22,50,41,0
12,8,6,16,39.25,49,54,19,35,54,14,51,0
4,2,9,117,38.65,39,52,34,37,14,50,47,5
12,8,9,20,39.25,49,34,19,14,14,35,47,0
3,8,6,52,39.25,17,45,42,32,54,36,14,1
3,8,6,126,39.25,34,52,37,39,43,50,35,5
3,2,6,14,38.65,55,54,18,32,21,38,14,13
12,8,6,13,39.25,40,32,16,53,29,33,41,10
12,8,9,21,39.25,39,27,32,23,29,22,38,11
4,2,9,32,38.65,32,18,54,55,50,14,22,13
3,2,6,51,38.65,17,42,38,32,14,14,22,1
12,2,9,67,38.65,32,36,30,20,14,50,14,7
12,2,6,35,38.65,34,52,37,39,14,21,36,5
12,8,9,106,39.25,54,36,55,18,29,28,14,13
3,8,9,75,39.25,55,26,18,41,44,35,50,15
4,2,9,97,38.65,34,39,52,37,51,43,29,5
3,8,6,18,39.25,20,32,36,30,14,36,47,7
4,2,6,37,38.65,49,19,34,54,35,44,14,0
12,2,6,77,38.65,19,49,34,14,14,14,43,0
3,8,9,111,39.25,55,54,32,18,14,44,37,13
3,8,6,33,39.25,52,34,37,39,22,54,14,5
12,8,9,119,39.25,23,39,32,27,14,43,14,11
3,8,6,90,39.25,41,14,34,54,14,22,25,0
3,2,6,49,38.65,42,45,17,32,14,33,25,1
4,8,9,6,39.25,23,39,32,27,21,14,44,11
4,2,6,122,38.65,46,18,55,26,22,33,38,15
12,8,9,89,39.25,34,52,37,39,43,14,37,5
12,8,6,109,39.25,32,45,17,42,14,44,21,1
3,8,6,90,39.25,54,49,19,34,38,37,50,0
4,2,6,76,38.65,32,16,40,53,54,14,14,10
3,2,6,56,38.65,23,39,32,27,21,51,38,11
3,2,6,71,38.65,26,55,46,18,47,14,24,15
3,8,9,25,39.25,46,18,55,26,38,35,14,15
12,8,6,77,39.25,34,52,37,39,44,14,14,5
3,2,6,106,38.65,18,55,46,26,48,37,29,15
3,8,6,49,39.25,18,55,26,46,48,36,51,15
3,2,9,85,38.65,54,18,55,32,37,28,37,13
4,2,6,84,38.65,53,16,40,43,51,48,37,10
3,2,6,92,38.65,18,55,32,54,47,14,48,13
3,2,6,111,38.65,30,32,36,20,35,37,51,7
4,2,9,7,38.65,18,55,54,32,14,14,25,13
12,2,6,118,38.65,49,19,34,54,44,38,37,0
4,8,9,1,39.25,34,14,52,37,37,29,33,5
12,8,9,65,39.25,23,32,27,39,25,51,36,11
12,2,9,100,38.65,37,52,39,34,14,43,14,5
4,2,6,123,38.65,37,52,39,34,33,44,21,5
12,8,6,33,39.25,34,39,52,37,50,14,54,5
12,2,6,56,38.65,34,39,38,52,14,37,38,5
3,2,6,79,38.65,53,16,40,32,35,54,41,10
12,8,6,112,39.25,32,42,14,17,14,14,14,1
4,8,9,86,39.25,49,34,54,19,35,14,14,0
4,2,6,116,38.65,32,39,23,27,35,24,33,11
3,2,9,28,38.65,55,26,18,46,31,14,31,15
3,2,9,33,38.65,32,39,23,27,38,51,41,11
4,2,6,112,38.65,53,32,40,14,44,24,28,10
3,8,6,113,39.25,53,16,40,32,31,24,36,10
3,8,6,43,39.25,46,26,55,18,36,36,36,15
3,2,6,97,38.65,23,39,32,27,50,25,14,11
3,2,6,124,38.65,53,16,32,40,36,54,14,10
4,8,6,116,39.25,49,19,34,54,35,28,47,0
4,8,9,16,39.25,23,14,32,27,41,41,14,11
12,2,6,33,38.65,55,26,18,46,22,44,36,15
12,8,9,29,39.25,46,18,55,14,25,31,14,15
12,2,6,87,38.65,30,32,20,36,37,29,25,7
4,8,9,22,39.25,55,32,54,18,47,14,24,13
3,8,9,42,39.25,32,20,36,30,31,37,21,7
12,2,6,106,38.65,46,55,18,26,47,44,51,15
12,8,9,82,39.25,32,20,36,30,54,25,33,7
12,2,6,17,38.65,45,17,42,32,21,50,14,1
4,8,6,15,39.25,49,19,34,54,50,35,47,0
12,8,9,120,39.25,18,55,32,54,24,14,14,13
3,8,9,56,39.25,32,20,36,30,28,48,14,7
3,2,6,68,38.65,23,39,32,27,14,44,14,11
3,8,6,34,39.25,23,39,32,14,29,51,28,11
12,2,6,109,38.65,36,30,32,20,38,51,31,7
3,8,6,98,39.25,32,20,36,30,37,47,44,7
4,2,6,16,38.65,26,55,46,18,14,14,51,15
4,8,9,103,39.25,27,39,32,23,35,14,41,11
3,2,6,6,38.65,45,17,42,32,47,31,25,1
4,2,9,18,38.65,32,29,36,30,28,29,14,7
12,8,6,61,39.25,23,39,32,27,14,37,24,11
4,2,6,106,38.65,40,16,32,53,28,43,31,10
4,8,9,72,39.25,39,27,23,48,54,31,21,11
4,8,6,16,39.25,54,19,34,49,29,14,29,0
12,2,6,13,38.65,21,54,42,32,44,25,48,1
4,2,9,44,38.65,54,19,34,49,36,47,14,0
12,8,6,75,39.25,26,55,46,18,36,31,24,15
4,8,9,21,39.25,18,26,55,46,14,29,47,15
4,2,9,6,38.65,26,55,14,18,38,14,36,15
12,8,6,34,39.25,17,45,42,32,36,36,14,1
4,8,9,67,39.25,23,14,32,27,31,25,31,11
4,8,6,85,39.25,45,17,42,32,25,22,47,1
3,8,6,38,39.25,17,45,42,32,36,51,29,1
3,2,9,44,38.65,18,55,46,26,43,48,22,15
3,2,9,64,38.65,32,36,20,30,54,31,14,7
12,8,6,20,39.25,32,31,30,20,21,14,35,7
4,8,9,8,39.25,37,39,34,52,14,38,28,5
3,8,6,16,39.25,32,20,36,30,43,22,25,7
3,2,9,85,38.65,34,52,37,39,51,38,41,5
3,8,6,100,39.25,39,37,52,34,31,25,47,5
3,8,6,80,39.25,32,20,14,14,33,41,41,7
12,2,9,114,38.65,34,52,39,37,36,25,14,5
12,8,9,94,39.25,36,32,20,30,22,14,54,7
4,8,6,79,39.25,32,23,39,27,37,22,24,11
12,2,9,73,38.65,41,52,37,39,38,14,14,5
12,2,6,81,38.65,23,39,32,27,35,21,25,11
12,8,6,76,39.25,18,26,55,46,14,14,50,15
4,8,6,116,39.25,49,19,34,54,37,21,14,0
3,8,6,7,39.25,17,45,42,32,48,28,48,1
4,8,9,123,39.25,27,23,32,39,38,51,14,11
3,2,6,89,38.65,40,53,16,32,54,22,47,10
3,2,9,94,38.65,27,32,23,39,41,38,31,11
3,2,9,91,38.65,20,14,32,30,38,47,14,7
12,2,6,74,38.65,42,32,45,17,29,24,14,1
4,2,6,82,38.65,32,45,17,42,14,31,41,1
3,8,9,61,39.25,32,39,23,27,37,33,14,11
4,8,6,83,39.25,39,34,37,52,36,21,43,5
4,8,6,52,39.25,26,55,46,18,43,36,25,15
4,2,9,91,38.65,47,34,37,39,36,14,51,5
3,2,9,20,38.65,34,52,14,39,29,14,14,5
4,8,6,84,39.25,54,45,42,32,48,29,44,1
3,2,6,95,38.65,32,20,36,30,36,14,25,7
3,8,6,75,39.25,45,42,32,17,25,14,50,1
12,2,6,121,38.65,40,53,32,16,14,54,14,10
3,8,6,75,39.25,23,39,32,41,38,28,51,11
3,8,6,108,39.25,39,34,52,37,22,41,48,5
4,8,6,116,39.25,18,55,32,54,31,14,41,13
3,2,9,93,38.65,18,26,55,46,44,24,29,15
12,8,9,109,39.25,26,55,46,18,50,25,51,15
3,2,6,39,38.65,39,24,52,34,35,14,14,5
4,2,6,112,38.65,17,45,42,32,14,47,38,1
3,2,6,108,38.65,37,48,34,52,14,33,50,5
3,2,6,18,38.65,49,34,19,54,41,37,33,0
12,2,9,94,38.65,34,54,49,14,37,14,37,0
3,8,6,89,39.25,54,18,55,32,37,14,29,13
12,2,9,74,38.65,52,37,34,39,21,28,54,5
3,2,6,46,38.65,32,20,36,30,54,38,21,7
3,8,6,41,39.25,17,45,42,32,31,29,38,1
3,2,6,1,38.65,53,16,40,14,14,29,50,10
3,8,6,117,39.25,23,39,32,27,14,43,54,11
12,2,9,113,38.65,23,39,32,27,36,14,14,11
4,2,9,69,38.65,23,27,39,32,22,28,36,11
3,8,9,57,39.25,41,14,34,49,33,14,28,0
4,8,6,63,39.25,37,52,39,34,21,14,31,5
12,2,9,92,38.65,32,36,30,20,43,29,31,7
4,8,9,114,39.25,49,19,34,54,47,33,47,0
12,8,6,12,39.25,32,14,17,42,21,54,28,1
12,8,9,64,39.25,23,39,32,27,33,36,38,11
4,2,6,116,38.65,53,16,40,32,35,50,35,10
3,8,6,110,39.25,32,20,36,30,37,25,14,7
3,8,9,1,39.25,52,39,34,21,38,14,14,5
12,2,9,65,38.65,49,19,34,54,29,50,14,0
12,2,9,15,38.65,23,32,39,27,51,14,37,11
3,2,6,116,38.65,32,20,22,30,21,14,36,7
12,2,6,103,38.65,54,32,55,18,50,50,47,13
3,8,9,70,39.25,36,20,30,32,31,24,50,7
4,2,9,98,38.65,32,20,36,30,28,54,25,7
4,2,9,52,38.65,30,32,36,20,25,28,24,7
